Nombre Apellido Departamento Salario
ANDRES RODRIGUEZ Marketig 3510324
ANDRES CARANGUAY Gestion_Humana 2455944
ANDRES CASTRO Tecnologia 1752694
ANDRES TOBAR Gestion_de_operaciones 6262656
ANDRES HURTADO Tecnologia 3604885
ANDRES ALVAREZ Tecnologia 6005038
ANDRES MARULANDA Marketig 1812192
ANDRES VANEGAS Gestion_Humana 3154011
ANDRES VIRGUEZ Finanzas 4663858
ANDRES GONZALEZ Gestion_de_operaciones 3064609
ANDRES MARRUGO Tecnologia 4701125
ANDRES GALVIS Tecnologia 4110990
ANDRES PORTILLA Marketig 4258161
ANDRES GOMEZ Finanzas 1970540
ANDRES RENDON Marketig 4577548
ANDRES BOLAÑOS Gestion_Humana 2211699
ANDRES GALLARDO Gestion_de_operaciones 5979609
ANDRES ARRIETA Tecnologia 2237597
ANDRES VEGA Gestion_Humana 6673457
ANDRES CONGIU Gestion_de_operaciones 3719423
ANDRES BAENA Gestion_de_operaciones 5627702
NICOLAS NARANJO Gestion_de_operaciones 3265924
NICOLAS SANTA Gestion_de_operaciones 1499412
NICOLAS GONZALEZ Finanzas 6390454
NICOLAS CUADROS Finanzas 2129112
NICOLAS MONCADA Gestion_Humana 6600940
NICOLAS SUESCUN Gestion_de_operaciones 2133700
NICOLAS RAMIREZ Gestion_Humana 2851104
NICOLAS NOVA Gestion_Humana 5559326
NICOLAS MEJIA Marketig 5060878
NICOLAS DUQUE Gestion_de_operaciones 6249165
NICOLAS HIGUITA Gestion_de_operaciones 5256989
NICOLAS MOLANO Marketig 6689278
NICOLAS AGUIRRE Gestion_Humana 3810284
NICOLAS PEÑA Gestion_de_operaciones 5871017
NICOLAS WILCHES Gestion_Humana 4807813
NICOLAS PEREZ Finanzas 3118139
NICOLAS GUERRA Gestion_Humana 1319297
NICOLAS PEREZ Finanzas 3174538
NICOLAS BETANCUR Gestion_Humana 1996323
NICOLAS BETANCUR Gestion_de_operaciones 4545714
NICOLAS SALAZAR Finanzas 1664504
NICOLAS RODRIGUEZ Tecnologia 5130214
NICOLAS CARANGUAY Finanzas 1735744
NICOLAS CASTRO Marketig 4258564
NICOLAS TOBAR Gestion_Humana 6253955
NICOLAS HURTADO Tecnologia 6664298
NICOLAS ALVAREZ Tecnologia 2364489
NICOLAS MARULANDA Finanzas 4215884
NICOLAS VANEGAS Marketig 3940999
NICOLAS VIRGUEZ Finanzas 1502069
NICOLAS GONZALEZ Marketig 4979807
NICOLAS MARRUGO Tecnologia 6489975
NICOLAS GALVIS Marketig 5424503
NICOLAS PORTILLA Gestion_Humana 2916249
NICOLAS GOMEZ Gestion_Humana 1898961
NICOLAS RENDON Gestion_de_operaciones 1730828
NICOLAS BOLAÑOS Gestion_Humana 5236224
NICOLAS GALLARDO Gestion_de_operaciones 3457428
NICOLAS ARRIETA Tecnologia 1640467
NICOLAS VEGA Gestion_Humana 4337419
NICOLAS CONGIU Marketig 4038006
NICOLAS BAENA Gestion_de_operaciones 1874750
PABLO NARANJO Finanzas 5657298
PABLO SANTA Finanzas 2503518
PABLO GONZALEZ Tecnologia 2610356
PABLO CUADROS Gestion_de_operaciones 3126067
PABLO MONCADA Marketig 6672743
PABLO SUESCUN Marketig 3013449
PABLO RAMIREZ Marketig 2565804
PABLO NOVA Tecnologia 4281006
PABLO MEJIA Marketig 6659367
PABLO DUQUE Marketig 6664415
PABLO HIGUITA Gestion_Humana 1744204
PABLO MOLANO Finanzas 1906197
PABLO AGUIRRE Gestion_Humana 2549581
PABLO PEÑA Finanzas 4787929
PABLO WILCHES Finanzas 1288622
PABLO PEREZ Tecnologia 1887025
PABLO GUERRA Finanzas 5894822
PABLO PEREZ Marketig 6753608
PABLO BETANCUR Marketig 4752415
PABLO BETANCUR Tecnologia 4704943
PABLO SALAZAR Gestion_de_operaciones 3710378
PABLO RODRIGUEZ Gestion_Humana 1735409
PABLO CARANGUAY Gestion_de_operaciones 6285513
PABLO CASTRO Finanzas 3908222
PABLO TOBAR Tecnologia 4194968
PABLO HURTADO Finanzas 2217866
PABLO ALVAREZ Marketig 6169343
PABLO MARULANDA Tecnologia 4905109
PABLO VANEGAS Marketig 5843572
PABLO VIRGUEZ Marketig 3722469
PABLO GONZALEZ Gestion_de_operaciones 5008881
PABLO MARRUGO Finanzas 2068879
PABLO GALVIS Tecnologia 2911153
PABLO PORTILLA Marketig 3871850
PABLO GOMEZ Marketig 5780518
PABLO RENDON Finanzas 5094781
PABLO BOLAÑOS Marketig 6386635
PABLO GALLARDO Marketig 3552491
PABLO ARRIETA Gestion_Humana 6367397
PABLO VEGA Marketig 5507139
PABLO CONGIU Finanzas 3121372
PABLO BAENA Gestion_Humana 1199161
NARYAN NARANJO Finanzas 5919650
NARYAN SANTA Marketig 2033521
NARYAN GONZALEZ Gestion_Humana 3210044
NARYAN CUADROS Finanzas 6332152
NARYAN MONCADA Gestion_Humana 2068031
NARYAN SUESCUN Marketig 1741137
NARYAN RAMIREZ Tecnologia 3109326
NARYAN NOVA Finanzas 3289722
NARYAN MEJIA Tecnologia 1405885
NARYAN DUQUE Gestion_Humana 2518330
NARYAN HIGUITA Gestion_Humana 6001558
NARYAN MOLANO Tecnologia 3412821
NARYAN AGUIRRE Marketig 5662199
NARYAN PEÑA Gestion_Humana 2387177
NARYAN WILCHES Gestion_de_operaciones 3665870
NARYAN PEREZ Marketig 1765922
NARYAN GUERRA Gestion_de_operaciones 4425629
NARYAN PEREZ Finanzas 2012284
NARYAN BETANCUR Finanzas 3638188
NARYAN BETANCUR Marketig 1771926
NARYAN SALAZAR Finanzas 1760790
NARYAN RODRIGUEZ Gestion_de_operaciones 5847518
NARYAN CARANGUAY Gestion_de_operaciones 4112150
NARYAN CASTRO Marketig 1851873
NARYAN TOBAR Tecnologia 2286117
NARYAN HURTADO Tecnologia 4143479
NARYAN ALVAREZ Gestion_de_operaciones 5455038
NARYAN MARULANDA Finanzas 6108723
NARYAN VANEGAS Finanzas 1236729
NARYAN VIRGUEZ Marketig 3386206
NARYAN GONZALEZ Marketig 1755708
NARYAN MARRUGO Finanzas 3823894
NARYAN GALVIS Finanzas 1877623
NARYAN PORTILLA Finanzas 4636888
NARYAN GOMEZ Gestion_de_operaciones 5562643
NARYAN RENDON Tecnologia 1976667
NARYAN BOLAÑOS Tecnologia 3582275
NARYAN GALLARDO Gestion_de_operaciones 2221986
NARYAN ARRIETA Finanzas 2733389
NARYAN VEGA Marketig 3146729
NARYAN CONGIU Gestion_de_operaciones 1714326
NARYAN BAENA Marketig 1260358
SANTIAGO NARANJO Gestion_Humana 4406141
SANTIAGO SANTA Gestion_Humana 6848292
SANTIAGO GONZALEZ Gestion_de_operaciones 4976059
SANTIAGO CUADROS Gestion_Humana 3139489
SANTIAGO MONCADA Finanzas 1937770
SANTIAGO SUESCUN Gestion_de_operaciones 5754571
SANTIAGO RAMIREZ Finanzas 4706923
SANTIAGO NOVA Gestion_Humana 3296630
SANTIAGO MEJIA Finanzas 1584237
SANTIAGO DUQUE Finanzas 4157201
SANTIAGO HIGUITA Tecnologia 6672806
SANTIAGO MOLANO Tecnologia 6286798
SANTIAGO AGUIRRE Marketig 6265053
SANTIAGO PEÑA Tecnologia 6905496
SANTIAGO WILCHES Tecnologia 2065161
SANTIAGO PEREZ Gestion_de_operaciones 3640394
SANTIAGO GUERRA Finanzas 2854467
SANTIAGO PEREZ Tecnologia 3927358
SANTIAGO BETANCUR Gestion_Humana 4240367
SANTIAGO BETANCUR Gestion_de_operaciones 6285207
SANTIAGO SALAZAR Gestion_de_operaciones 3937386
SANTIAGO RODRIGUEZ Marketig 5080812
SANTIAGO CARANGUAY Gestion_de_operaciones 1811443
SANTIAGO CASTRO Tecnologia 1325317
SANTIAGO TOBAR Marketig 2385317
SANTIAGO HURTADO Marketig 4230598
SANTIAGO ALVAREZ Marketig 3687375
SANTIAGO MARULANDA Marketig 1602821
SANTIAGO VANEGAS Marketig 5431027
SANTIAGO VIRGUEZ Marketig 2655036
SANTIAGO GONZALEZ Marketig 5773478
SANTIAGO MARRUGO Tecnologia 6359804
SANTIAGO GALVIS Gestion_de_operaciones 2031145
SANTIAGO PORTILLA Marketig 5643282
SANTIAGO GOMEZ Finanzas 4247600
SANTIAGO RENDON Tecnologia 1769658
SANTIAGO BOLAÑOS Gestion_Humana 3819692
SANTIAGO GALLARDO Gestion_Humana 3140932
SANTIAGO ARRIETA Gestion_de_operaciones 4967067
SANTIAGO VEGA Marketig 3038453
SANTIAGO CONGIU Gestion_Humana 1282846
SANTIAGO BAENA Tecnologia 5827010
MANUEL NARANJO Tecnologia 2160620
MANUEL SANTA Finanzas 4716627
MANUEL GONZALEZ Gestion_de_operaciones 5308159
MANUEL CUADROS Finanzas 4674908
MANUEL MONCADA Finanzas 6100170
MANUEL SUESCUN Tecnologia 4366818
MANUEL RAMIREZ Gestion_de_operaciones 2516788
MANUEL NOVA Tecnologia 4722721
MANUEL MEJIA Gestion_de_operaciones 6057282
MANUEL DUQUE Marketig 6547793
MANUEL HIGUITA Gestion_de_operaciones 5187889
MANUEL MOLANO Tecnologia 5757902
MANUEL AGUIRRE Gestion_Humana 3970453
MANUEL PEÑA Gestion_de_operaciones 2535185
MANUEL WILCHES Marketig 3724333
MANUEL PEREZ Tecnologia 3986448
MANUEL GUERRA Finanzas 6795269
MANUEL PEREZ Gestion_de_operaciones 5639915
MANUEL BETANCUR Tecnologia 3600593
MANUEL BETANCUR Gestion_de_operaciones 1722306
MANUEL SALAZAR Tecnologia 6157912
MANUEL RODRIGUEZ Marketig 4834985
MANUEL CARANGUAY Finanzas 6666107
MANUEL CASTRO Tecnologia 1936339
MANUEL TOBAR Gestion_Humana 1940335
MANUEL HURTADO Gestion_Humana 3524922
MANUEL ALVAREZ Marketig 3208410
MANUEL MARULANDA Gestion_Humana 1747579
MANUEL VANEGAS Gestion_de_operaciones 1724016
MANUEL VIRGUEZ Gestion_Humana 6229203
MANUEL GONZALEZ Gestion_de_operaciones 4752490
MANUEL MARRUGO Finanzas 4098389
MANUEL GALVIS Gestion_de_operaciones 4603686
MANUEL PORTILLA Marketig 5865365
MANUEL GOMEZ Finanzas 3963957
MANUEL RENDON Marketig 3416267
MANUEL BOLAÑOS Gestion_de_operaciones 2239740
MANUEL GALLARDO Tecnologia 3484269
MANUEL ARRIETA Tecnologia 4927819
MANUEL VEGA Tecnologia 5610113
MANUEL CONGIU Finanzas 6328910
MANUEL BAENA Marketig 3746482
THOMAS NARANJO Gestion_Humana 5688040
THOMAS SANTA Gestion_de_operaciones 6358745
THOMAS GONZALEZ Marketig 6182691
THOMAS CUADROS Finanzas 2465889
THOMAS MONCADA Marketig 1401582
THOMAS SUESCUN Gestion_de_operaciones 5706796
THOMAS RAMIREZ Gestion_de_operaciones 4516053
THOMAS NOVA Gestion_de_operaciones 4013222
THOMAS MEJIA Marketig 6471052
THOMAS DUQUE Gestion_Humana 1836996
THOMAS HIGUITA Marketig 6377008
THOMAS MOLANO Tecnologia 4604921
THOMAS AGUIRRE Finanzas 1609597
THOMAS PEÑA Gestion_Humana 5676066
THOMAS WILCHES Marketig 4419481
THOMAS PEREZ Finanzas 6948845
THOMAS GUERRA Tecnologia 4973253
THOMAS PEREZ Gestion_Humana 5089469
THOMAS BETANCUR Finanzas 3613287
THOMAS BETANCUR Gestion_de_operaciones 3284495
THOMAS SALAZAR Tecnologia 3627035
THOMAS RODRIGUEZ Marketig 5890043
THOMAS CARANGUAY Marketig 4453535
THOMAS CASTRO Tecnologia 2350190
THOMAS TOBAR Tecnologia 2874199
THOMAS HURTADO Marketig 3893613
THOMAS ALVAREZ Marketig 2092584
THOMAS MARULANDA Gestion_Humana 5001602
THOMAS VANEGAS Finanzas 6932827
THOMAS VIRGUEZ Finanzas 4898123
THOMAS GONZALEZ Finanzas 6850025
THOMAS MARRUGO Gestion_de_operaciones 3398570
THOMAS GALVIS Gestion_de_operaciones 2619865
THOMAS PORTILLA Tecnologia 2307375
THOMAS GOMEZ Finanzas 6464586
THOMAS RENDON Marketig 6864961
THOMAS BOLAÑOS Finanzas 6491752
THOMAS GALLARDO Tecnologia 4867193
THOMAS ARRIETA Finanzas 6062494
THOMAS VEGA Gestion_Humana 4220443
THOMAS CONGIU Gestion_de_operaciones 2025526
THOMAS BAENA Gestion_Humana 2817368
